10	3.574435189669843e-7
11	4.663436393364373e-7
12	7.072194125426258e-7
13	1.0825510278089045e-6
14	1.627604983693031e-6
15	2.3865710395210725e-6
16	3.4073541103435836e-6
17	4.739393467093191e-6
18	6.432374827291328e-6
19	8.535407471289788e-6
20	0.000011096527885110582
21	0.000014162443978856772
22	0.000017778449211608156
23	0.000021988448564795822
24	0.000026835051609225773
25	0.00003235970040720904
26	0.00003860281045018488
27	0.00004560391086687329
28	0.00005340177591591683
29	0.00006203454370900553
30	0.00007153982064763293
31	0.00008195477159980602
32	0.0000933161967101004
33	0.0001056605961633051
34	0.00011902422437417829
35	0.00013344313506583473
36	0.00014895321860150602
37	0.00016559023279418212
38	0.00018338982826472173
39	0.00020238756926855303
40	0.0002226189507702225
41	0.00024411941242114907
42	0.00026692434998663465
43	0.0002910691246754039
44	0.0003165890707467116
45	0.00034351950170361043
46	0.00037189571532699487
47	0.00040175299775884507
48	0.00043312662680708105
49	0.00046605187461175985
50	0.0005005640097884495
51	0.0005366982991443209
52	0.0005744900090431984
53	0.0006139744064846345
54	0.0006551867599488842
55	0.0006981623400507331
56	0.000742936420037398
57	0.0007895442761600904
58	0.0008380211879418076
59	0.0008884024383635894
60	0.0009407233139812529
61	0.0009950191049893878
62	0.0010513251052433892
63	0.001109676612244366
64	0.0011701089270997108
65	0.001232657354462286
66	0.0012973572024524403
67	0.0013642437825689315
68	0.0014333524095923671
69	0.0015047184014791578
70	0.001578377079255225
71	0.001654363766906576
72	0.0017327137912659322
73	0.0018134624819043637
74	0.0018966451710221836
75	0.001982297193339942
76	0.0020704538859930162
77	0.0021611505884317457
78	0.0022544226423202624
79	0.0023503053914396663
80	0.002448834181597965
81	0.002550044360537279
82	0.002653971277851647
83	0.0027606502849032467
84	0.0028701167347422248
85	0.002982405982031543
86	0.0030975533829789913
87	0.003215594295262433
88	0.00333656407796663
89	0.0034604980915207877
90	0.003587431697637032
91	0.0037174002592561648
92	0.0038504391404889714
93	0.0039865837065677975
94	0.004125869323799478
95	0.0042683313595086566
96	0.004414005182003015
97	0.0045629261605265245
98	0.0047151296652187735
99	0.0048706510670740825
100	0.005029525737912026
101	0.0051917890503317896
102	0.005357476377691402
103	0.005526623094060458
104	0.005699264574203146
105	0.005875436193544966
106	0.006055173328142787
107	0.006238511354658647
108	0.006425485650339352
109	0.00661613159299024
110	0.006810484560950687
111	0.007008579933071791
112	0.0072104530887002315
113	0.007416139407657798
114	0.007625674270215353
115	0.007839093057084282
116	0.00805643114939019
117	0.0082777239286724
118	0.008503006776846171
119	0.008732315076203988
120	0.008965684209393154
